Project No,Total A1-A5w,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Storeys,Grid_X,Grid_Y,Bays_X,"Typology_CLT, Glulam and Steel Column Hybrid",Typology_Composite Cell Beams with Metal Decking,Typology_Composite Rolled Steel with Metal Decking,Typology_Non-Composite Rolled Steel with PCC Planks,Typology_One-Way Spanning RC,Typology_PT RC Flat Slab,Typology_Precast Hollowcore with In-situ RC Beams,Typology_RC Flat Slab,Typology_RC Rib Slab,Typology_Steel Frame with CLT Slabs,Typology_Two-way RC Slab,Building Use_Education,Building Use_Healthcare,Building Use_Office,Building Use_Residential,Has Basement_No,Has Basement_Yes,Has Transfer Deck_No,Has Transfer Deck_Yes
1115,22046.305372998904,39329148.6787,131328.0,124811078.72909956,275.3040407510687,169.96839526795483,16,6,6,19.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
1116,20945.15114586956,47882841.6202,131328.0,120867454.50321892,335.1798913410547,162.03955772729816,16,6,6,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
1117,19561.53141330288,44709170.359,131328.0,112011110.30915204,312.96419251287944,151.33479232011268,16,6,6,19.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1118,19265.94183304813,34042189.9134,131328.0,105790861.96554089,238.29532939404567,148.515451102904,16,6,6,19.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1119,19908.400161357746,38841199.4587,131328.0,113423765.2689302,271.88839621093507,153.66325960624297,16,6,6,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1120,24873.491893329603,45913915.4324,131328.0,142569919.2349867,321.3974080269523,191.8470493828929,16,6,6,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1121,20001.903051565787,58623912.8195,131328.0,97737885.64615808,410.367389736632,155.42969086030715,16,6,6,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1122,22839.605820804278,58225884.7803,131328.0,89516280.13006194,407.5811934617564,177.01622665589994,16,6,6,19.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1123,25606.5215461744,70622017.4247,131328.0,90911256.6899754,494.3541219728406,198.74570288245644,16,6,6,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1124,15178.90304628621,52281568.7957,131328.0,53729170.38153732,365.9709815700457,118.3667917569464,16,6,6,19.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
1125,14773.314887393286,53233546.6882,131328.0,55220315.83186285,372.6348268176964,115.32917362794667,16,6,6,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1137,7805.386968261766,13409911.1331,29160.0,69513556.95887175,93.86937793164158,270.89356468427326,8,8,8,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1138,6911.869533193317,14187881.2932,29160.0,66043831.61768644,99.31516905272812,240.4384328616613,8,8,8,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1139,6931.276334652582,13936622.1707,29160.0,65158779.403129324,97.5563551952196,241.04364505650895,8,8,8,15.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1140,7049.286093942979,12256245.4446,29160.0,65081355.54932114,85.793718111928,244.68723635304892,8,8,8,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1141,7354.831551637281,12988057.9665,29160.0,67944522.92972109,90.91640576573388,255.3411508025725,8,8,8,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1142,6985.540693678751,13223854.6138,29160.0,66433697.84389544,92.56698229631094,242.73345939557825,8,8,8,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1143,6945.667819428014,16505550.7158,29160.0,62505635.84311108,115.53885501090676,242.1538640068217,8,8,8,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1144,7101.089491777437,16300305.3159,29160.0,58500082.024093,114.10213721122318,247.43455517793757,8,8,8,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1145,7540.767258091263,18317565.6163,29160.0,58787972.64663717,128.22295931396863,262.9969210358447,8,8,8,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1146,5861.2949976284535,16041014.8945,29160.0,52125458.72869565,112.28710426124302,204.8553532883984,8,8,8,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1147,5826.416232951838,19039296.1559,29160.0,53073208.72718367,133.2750730913411,204.3789885474341,8,8,8,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1165,37941.99650881562,96509428.0689,163296.0,177300522.38980055,675.5659964823515,236.48811058016096,9,12,12,6.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1166,36395.0665731836,104848360.6452,163296.0,119534923.32826614,733.938524516148,227.3724102102914,9,12,12,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1167,33511.5117330545,119735817.4856,163296.0,80192144.4777022,838.1507223991829,210.3521363380223,9,12,12,6.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1168,24773.95811178609,104210151.9875,163296.0,88140367.20491092,729.4710639122255,156.17914202245197,9,12,12,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1169,30727.624149745505,70040819.4961,117504.0,150869555.45806715,490.28573647287305,265.6752951918094,9,8,8,17.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1170,26261.13580959267,71147114.9486,117504.0,96544356.77780364,498.0298046400535,227.7298271908422,9,8,8,17.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1171,30981.641169830316,92731370.6307,117504.0,101078345.05768809,649.119594415118,269.18880007697976,9,8,8,17.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1172,23416.980616048928,78428580.8039,117504.0,71490144.08494626,549.0000656269674,203.95884975554785,9,8,8,17.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1173,20838.79508777389,85945053.2962,117504.0,77418591.92975171,601.615373073456,182.4653668032352,9,8,8,17.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1175,8711.875867263157,16040265.7951,18144.0,53611996.0264649,112.28186056555728,486.34026277715583,27,6,6,9.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1176,8535.17312277278,15941286.6638,18144.0,52022863.26673885,111.58900664625268,476.56316850854455,27,6,6,9.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1177,8635.565524191992,14898364.4502,18144.0,51863350.312867984,104.28855115123802,481.69389745057487,27,6,6,9.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
1183,8296.17630843276,18727824.4477,18144.0,44356995.31996777,131.0947711336341,464.4659986533506,27,6,6,9.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1185,12857.76114289232,21948944.2238,41600.0,142580509.55292138,153.64260956645407,312.7741286648744,4,8,8,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1186,11487.903583452906,22236303.117,41600.0,137167274.30844328,155.65412181901596,279.89321406903656,4,8,8,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1187,11149.367234339998,21845193.7398,41600.0,134001612.33967628,152.91635617856016,271.68950938746536,4,8,8,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1188,11692.965305830208,20186702.0592,41600.0,135254054.9747779,141.30691441420635,284.4776976020292,4,8,8,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1189,11622.177443141118,20827340.3794,41600.0,137125495.74859807,145.79138265592235,282.88386600473655,4,8,8,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1190,11307.123915663637,20943440.3848,41600.0,135926787.52888763,146.60408269388384,275.3299999605173,4,8,8,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1191,10966.23118425696,23933949.6865,41600.0,129389564.96982294,167.53764780538435,267.63867384765246,4,8,8,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1192,11069.972614619131,23767429.2033,41600.0,124900064.74074364,166.3720044232512,270.1044379577496,4,8,8,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1193,11659.81406161787,26405443.4975,41600.0,125371119.67990884,184.8381044825733,284.72721553126064,4,8,8,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1194,9844.51968651675,24971953.7898,41600.0,118172548.85861348,174.80367652888987,240.84911930398175,4,8,8,13.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1195,9655.896446167448,28286386.9435,41600.0,118663344.19257098,198.0047086044792,236.87262391278676,4,8,8,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1196,2913.3106090742094,5479845.9091,16848.0,18595191.163072072,38.35892136381269,175.19406044860057,6,6,6,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
1197,2758.63774818183,6380522.3143,16848.0,18136562.579340994,44.66365620042662,166.38778516039034,6,6,6,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
1198,2660.985454133438,6155499.4794,16848.0,17461251.656398304,43.08849635565876,160.49821643453802,6,6,6,13.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1199,2560.044881263563,4684346.7398,16848.0,16259512.69382136,32.79042717876302,153.89573293223685,6,6,6,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1200,2698.1873631798626,5382596.1162,16848.0,17609212.56306393,37.67817281312716,162.38518138609862,6,6,6,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1201,3198.825407059782,6127660.939,16848.0,20617806.294649847,42.89362657306828,192.409724218474,6,6,6,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1202,2647.6103602035864,7317567.1402,16848.0,15809353.09569014,51.22296998141156,160.18716347251888,6,6,6,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1203,2969.1503375663424,7254725.103,16848.0,14892746.83558941,50.7830757208616,179.24581038029464,6,6,6,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1204,3279.324350935317,8670050.2894,16848.0,15015492.356796876,60.69035202576864,198.24398759265705,6,6,6,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1205,2204.5654179796843,7214325.4247,16848.0,11320367.110795902,50.50027797260622,133.8476790095139,6,6,6,13.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
1206,2146.950548539922,7257146.0103,16848.0,11466229.833403137,50.80002207221659,130.44578410565873,6,6,6,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1207,78652.28205195117,177552078.0211,194432.0,317017416.91148,1242.8645461474534,410.9156239615836,31,8,8,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1208,70778.9134461376,180037064.0636,194432.0,265196691.4613157,1260.2594484452115,370.5108875832312,31,8,8,4.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1212,9914.003596340932,16330288.1847,25168.0,109358760.88120234,114.3120172932273,398.455006899005,3,11,11,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
1213,9150.260566952726,17809227.9485,25168.0,106123419.13840282,124.66459563955152,368.52054841832,3,11,11,11.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
1214,8360.5698428872,15431864.0306,25168.0,101664521.00034352,108.0230482143184,336.482552888649,3,11,11,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
1215,8444.931106598957,18146271.9583,25168.0,98539797.6998337,127.0239037083516,340.58943937966103,3,11,11,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1216,8206.865514102738,18349015.3931,25168.0,92783537.20013188,128.44310775168302,331.1867697812469,3,11,11,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1217,8627.859412575728,20376365.6143,25168.0,93138670.27137265,142.6345593003903,348.4779868037237,3,11,11,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1218,7621.831471742246,19243017.5545,25168.0,88260405.84646323,134.7011228817066,308.19026520279533,3,11,11,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
1219,7076.867516831021,17327455.2161,25168.0,88520401.48548709,121.29218651238922,286.0044383083046,3,11,11,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1220,21962.25853075965,36702256.7428,96768.0,120835167.35885157,256.9157971997644,229.6128299433636,18,7,7,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1221,18496.088998172767,39861204.2793,96768.0,104975924.17418128,279.0284299551315,194.0219641630281,18,7,7,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
1222,18191.89168077281,38860086.9177,96768.0,99278421.28988688,272.020608424137,190.8059719039036,18,7,7,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1223,18982.512735067517,33185882.497,96768.0,99985485.25264505,232.30117747871208,198.5657853065706,18,7,7,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
1224,19624.35920785246,35333169.0984,96768.0,107890954.69051687,247.3321836889093,205.3539536989642,18,7,7,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1225,20480.38498576132,37125946.0711,96768.0,114881603.78226852,259.88162249770363,214.3298053928884,18,7,7,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1226,19682.787206298355,54080756.3882,96768.0,90174274.3570726,378.5652947174138,207.3139106007747,18,7,7,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1227,21407.16089281018,55897571.7946,96768.0,78044552.11344418,391.2830025620858,225.26500387909505,18,7,7,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1228,21529.150765096147,57684703.5266,96768.0,76298353.90243329,403.7929246859545,226.6549240428871,18,7,7,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1229,15611.200631085288,49776365.1422,96768.0,49307560.7337366,348.43455599559445,164.9267855807796,18,7,7,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1230,14587.30762414606,54516244.6706,96768.0,51418219.1520674,381.61371269417015,154.68875389426495,18,7,7,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1235,893.1649236013479,2573802.4565,2688.0,6999403.935919885,18.01661719544664,338.981227974998,1,6,6,7.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1236,787.1571216454016,2544043.3124,2688.0,5817003.622878967,17.80830318677691,299.4663038810188,1,6,6,7.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1237,867.3417586215626,2927486.4356,2688.0,5880987.386976613,20.49240504888865,330.29544779406666,1,6,6,7.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1238,769.2586326021567,3041521.1852,2688.0,5230957.777511762,21.29064829655128,294.1031550962456,1,6,6,7.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1239,635.2731264677418,2532107.0934,2688.0,5243574.454559947,17.72474965350946,242.9307574855845,1,6,6,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1240,17568.04986699646,24578538.0812,39204.0,126645853.66013262,172.0497665682862,452.5073878574826,11,11,11,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1241,13292.88673801756,24339045.3128,39204.0,104298853.091855,170.37331718985683,343.415469217616,11,11,11,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1242,14784.54543844041,24186009.0935,39204.0,110948078.28432806,169.30206365429572,381.43677946369513,11,11,11,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1243,15647.67895201708,23938562.9547,39204.0,111797373.72443645,167.56994068266894,403.4090626645177,11,11,11,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1244,16799.802046470104,24572813.9847,39204.0,123266394.1659768,172.00969789260975,432.9102067228525,11,11,11,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1245,13780.940994915914,21251961.7137,39204.0,107374707.81337968,148.76373199620886,355.313353915726,11,11,11,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1246,13700.486505918776,29318002.9126,39204.0,95876282.20253506,205.2260203881268,354.7013704292139,11,11,11,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1247,13151.507003041224,29501633.9514,39204.0,84844099.61453338,206.51143765976528,340.7310080782825,11,11,11,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1248,14051.309484328178,33623465.7194,39204.0,86140697.15146866,235.3642600357665,364.4187772769091,11,11,11,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1249,12066.677481833363,32343464.7779,39204.0,73921386.69830821,226.4042534450202,313.5670272237114,11,11,11,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1250,11743.97943232726,36523456.2952,39204.0,80965858.70523742,255.66419406648944,306.0821249462746,11,11,11,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1251,92651.36618707288,212680972.9296,252720.0,445869175.7819579,1488.76681050729,372.5076487716848,26,10,10,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1254,84670.11895408301,212951511.4646,252720.0,441557946.8114096,1490.6605802524086,340.93375884114994,26,10,10,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1255,38242.81819773816,88309501.2435,102816.0,148596734.18514612,618.1665087047945,377.96631561666425,34,9,9,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
